Date: 2013/09/18 | Time (start): 16:43:20,472 | Time (end): 16:43:21,672 | Measuring frequency (Hz): 1000 | Sample pr. channel: 100
Profile: 3 | Direction: Forward | Load: Sledgehammer (6.3 kg) | Receiver spacing: 1 m | Source offset: 10 m
Test site: Arnarbaeli, South Iceland 
Other: 

Analog input:
Dev1/ai0	Dev1/ai1	Dev1/ai2	Dev1/ai3	Dev1/ai4	Dev1/ai5	Dev1/ai6	Dev1/ai7	Dev1/ai16	Dev1/ai17	Dev1/ai18	Dev1/ai19	Dev1/ai20	Dev1/ai21	Dev1/ai22	Dev1/ai23	#Dev2/ai0	Dev2/ai1	Dev2/ai2	Dev2/ai3	Dev2/ai4	Dev2/ai5	Dev2/ai6	Dev2/ai7
0.000329	-0.000099	0.000033	0.000098	0.000296	0.000526	0.000428	0.000362	0.000098	0.000230	0.000296	0.000066	-0.000099	0.000033	0.000066	0.000263	0.000062	-0.000037	0.000391	0.000325	-0.000926	-0.001815	0.000325	0.004308
0.000395	-0.000066	-0.000066	0.000098	0.000329	0.000493	0.000428	0.000329	0.000098	0.000197	0.000263	0.000033	-0.000000	0.000033	0.000098	0.000263	0.000094	-0.000037	0.000358	0.000358	-0.000893	-0.001848	-0.000136	0.004275
0.000428	-0.000066	0.000033	0.000066	0.000263	0.000493	0.000461	0.000296	0.000066	0.000164	0.000230	0.000098	0.000033	0.000033	0.000131	0.000329	0.000094	-0.000070	0.000325	0.000424	-0.000729	-0.001815	-0.000564	0.004177
0.000362	-0.000033	0.000033	0.000098	0.000263	0.000493	0.000428	0.000296	0.000098	0.000098	0.000230	0.000066	0.000033	-0.000000	0.000131	0.000296	0.000160	-0.000070	0.000325	0.000490	-0.000564	-0.001782	-0.000893	0.003913
0.000395	-0.000033	-0.000000	0.000098	0.000197	0.000526	0.000428	0.000263	0.000131	0.000066	0.000098	0.000066	0.000066	0.000033	0.000164	0.000362	0.000226	-0.000103	0.000259	0.000555	-0.000432	-0.001749	-0.001321	0.003584
0.000362	0.000033	0.000033	0.000098	0.000230	0.000461	0.000428	0.000296	0.000098	0.000066	0.000066	0.000033	0.000098	0.000033	0.000164	0.000362	0.000259	-0.000136	0.000193	0.000522	-0.000301	-0.001716	-0.001617	0.003255
0.000329	0.000098	0.000098	0.000131	0.000197	0.000461	0.000329	0.000230	0.000098	0.000066	0.000098	0.000033	0.000098	-0.000000	0.000230	0.000329	0.000259	-0.000136	0.000127	0.000555	-0.000202	-0.001584	-0.001881	0.002728
0.000296	0.000066	0.000131	0.000066	0.000164	0.000395	0.000362	0.000263	0.000197	-0.000000	0.000033	-0.000000	0.000131	0.000033	0.000263	0.000296	0.000226	-0.000202	0.000062	0.000555	-0.000037	-0.001453	-0.002111	0.002267
0.000263	0.000098	0.000098	0.000098	0.000197	0.000362	0.000329	0.000230	0.000164	-0.000033	-0.000033	0.000066	0.000164	0.000066	0.000263	0.000296	0.000226	-0.000202	0.000029	0.000490	0.000127	-0.001321	-0.002276	0.001773
0.000197	0.000164	0.000131	0.000131	0.000131	0.000296	0.000296	0.000230	0.000164	-0.000066	-0.000099	0.000098	0.000164	0.000098	0.000296	0.000296	0.000193	-0.000169	-0.000070	0.000490	0.000193	-0.001124	-0.002407	0.001214
0.000230	0.000164	0.000131	0.000164	0.000098	0.000296	0.000296	0.000230	0.000164	-0.000033	-0.000099	0.000098	0.000263	0.000131	0.000329	0.000329	0.000127	-0.000202	-0.000103	0.000490	0.000292	-0.000959	-0.002506	0.000687
0.000164	0.000230	0.000164	0.000164	0.000164	0.000263	0.000296	0.000230	0.000164	-0.000099	-0.000165	0.000033	0.000197	0.000131	0.000362	0.000230	0.000127	-0.000202	-0.000202	0.000424	0.000391	-0.000794	-0.002506	0.000127
0.000131	0.000197	0.000197	0.000131	0.000098	0.000230	0.000263	0.000263	0.000230	-0.000066	-0.000198	0.000066	0.000230	0.000164	0.000362	0.000263	0.000127	-0.000202	-0.000235	0.000358	0.000555	-0.000663	-0.002539	-0.000333
0.000131	0.000329	0.000197	0.000164	0.000098	0.000164	0.000263	0.000164	0.000197	-0.000033	-0.000231	0.000066	0.000197	0.000230	0.000395	0.000263	0.000094	-0.000268	-0.000301	0.000292	0.000588	-0.000432	-0.002473	-0.000860
0.000033	0.000296	0.000197	0.000131	0.000066	0.000131	0.000164	0.000197	0.000230	-0.000000	-0.000198	0.000066	0.000263	0.000197	0.000296	0.000230	0.000062	-0.000235	-0.000399	0.000226	0.000621	-0.000235	-0.002375	-0.001288
-0.000000	0.000329	0.000230	0.000164	0.000066	0.000098	0.000164	0.000230	0.000230	-0.000033	-0.000231	0.000033	0.000263	0.000230	0.000296	0.000197	-0.000004	-0.000202	-0.000399	0.000160	0.000687	-0.000103	-0.002243	-0.001683
-0.000000	0.000296	0.000197	0.000131	0.000131	-0.000000	0.000164	0.000230	0.000263	0.000066	-0.000231	-0.000000	0.000230	0.000230	0.000362	0.000230	0.000029	-0.000235	-0.000399	0.000062	0.000753	0.000127	-0.002078	-0.002078
-0.000066	0.000329	0.000164	0.000164	0.000033	-0.000000	0.000098	0.000296	0.000263	0.000033	-0.000198	0.000033	0.000230	0.000197	0.000296	0.000131	-0.000037	-0.000235	-0.000498	0.000029	0.000720	0.000226	-0.001881	-0.002375
-0.000066	0.000362	0.000230	0.000197	0.000033	-0.000066	0.000098	0.000296	0.000263	0.000033	-0.000165	0.000033	0.000230	0.000263	0.000263	0.000230	-0.000037	-0.000202	-0.000498	-0.000037	0.000720	0.000391	-0.001650	-0.002572
-0.000033	0.000329	0.000263	0.000164	-0.000000	-0.000000	0.000098	0.000296	0.000296	0.000098	-0.000132	0.000098	0.000230	0.000230	0.000263	0.000164	-0.000103	-0.000169	-0.000432	-0.000103	0.000720	0.000522	-0.001486	-0.002704
-0.000099	0.000296	0.000197	0.000131	-0.000033	-0.000099	0.000098	0.000362	0.000296	0.000066	-0.000165	0.000066	0.000263	0.000263	0.000263	0.000098	-0.000037	-0.000169	-0.000465	-0.000202	0.000687	0.000654	-0.001189	-0.002835
-0.000066	0.000263	0.000197	0.000131	-0.000033	-0.000099	0.000066	0.000296	0.000296	0.000098	-0.000132	0.000098	0.000263	0.000296	0.000197	0.000098	-0.000037	-0.000103	-0.000465	-0.000268	0.000621	0.000687	-0.000992	-0.002901
-0.000066	0.000230	0.000230	0.000098	-0.000033	-0.000099	0.000098	0.000296	0.000296	0.000066	-0.000132	0.000098	0.000263	0.000197	0.000164	0.000098	-0.000103	-0.000136	-0.000465	-0.000333	0.000588	0.000786	-0.000696	-0.002901
-0.000033	0.000230	0.000197	0.000066	-0.000000	-0.000099	0.000033	0.000362	0.000263	0.000131	0.000033	0.000066	0.000230	0.000197	0.000131	0.000033	-0.000037	-0.000103	-0.000399	-0.000366	0.000522	0.000852	-0.000498	-0.002901
-0.000033	0.000197	0.000164	0.000066	-0.000000	-0.000066	0.000066	0.000329	0.000329	0.000164	-0.000000	0.000066	0.000263	0.000230	0.000131	-0.000033	-0.000070	-0.000070	-0.000432	-0.000432	0.000424	0.000917	-0.000235	-0.002770
-0.000033	0.000197	0.000164	0.000066	-0.000033	-0.000099	0.000066	0.000296	0.000263	0.000230	0.000098	0.000164	0.000230	0.000197	0.000098	-0.000033	-0.000037	-0.000037	-0.000399	-0.000465	0.000358	0.000950	-0.000004	-0.002638
-0.000033	0.000164	0.000164	0.000098	-0.000033	-0.000066	0.000098	0.000296	0.000296	0.000197	0.000098	0.000098	0.000263	0.000131	0.000066	-0.000000	-0.000070	0.000062	-0.000301	-0.000498	0.000292	0.000950	0.000259	-0.002407
-0.000000	0.000131	0.000164	0.000033	-0.000066	-0.000033	0.000098	0.000263	0.000230	0.000164	0.000164	0.000164	0.000230	0.000098	-0.000000	-0.000066	-0.000004	0.000062	-0.000268	-0.000531	0.000226	0.000950	0.000424	-0.002210
-0.000000	0.000131	0.000230	0.000033	-0.000033	-0.000066	0.000098	0.000197	0.000197	0.000197	0.000230	0.000164	0.000230	0.000131	0.000033	-0.000066	-0.000004	0.000062	-0.000235	-0.000498	0.000094	0.000950	0.000621	-0.001947
0.000033	0.000066	0.000197	0.000033	-0.000033	-0.000033	0.000066	0.000230	0.000164	0.000230	0.000296	0.000164	0.000197	0.000131	-0.000033	-0.000066	-0.000070	0.000094	-0.000169	-0.000531	-0.000037	0.000852	0.000786	-0.001716
0.000098	0.000098	0.000131	0.000066	-0.000066	0.000033	0.000066	0.000263	0.000230	0.000164	0.000263	0.000164	0.000197	0.000098	-0.000033	-0.000066	-0.000004	0.000094	-0.000070	-0.000432	-0.000070	0.000819	0.000983	-0.001453
0.000098	0.000033	0.000098	-0.000000	-0.000033	0.000033	0.000098	0.000230	0.000197	0.000230	0.000329	0.000131	0.000164	0.000033	-0.000033	-0.000132	-0.000004	0.000193	-0.000037	-0.000399	-0.000235	0.000786	0.001049	-0.001156
0.000098	0.000066	0.000164	0.000066	-0.000033	-0.000000	0.000131	0.000131	0.000164	0.000230	0.000329	0.000164	0.000164	-0.000000	-0.000033	-0.000099	-0.000037	0.000160	0.000062	-0.000399	-0.000301	0.000687	0.001148	-0.000893
0.000131	-0.000000	0.000164	0.000066	-0.000000	0.000066	0.000066	0.000131	0.000131	0.000263	0.000329	0.000164	0.000197	0.000033	-0.000066	-0.000066	-0.000037	0.000193	0.000127	-0.000366	-0.000399	0.000621	0.001247	-0.000630
0.000098	0.000033	0.000098	0.000066	-0.000000	0.000098	0.000098	0.000098	0.000098	0.000263	0.000362	0.000131	0.000164	-0.000000	-0.000066	-0.000165	-0.000004	0.000160	0.000160	-0.000333	-0.000366	0.000522	0.001312	-0.000268
0.000164	0.000033	0.000066	0.000131	-0.000000	0.000066	0.000131	0.000066	0.000066	0.000263	0.000362	0.000197	0.000131	-0.000000	-0.000066	-0.000132	-0.000103	0.000160	0.000259	-0.000235	-0.000432	0.000391	0.001312	0.000029
0.000230	-0.000033	0.000066	0.000066	0.000033	0.000131	0.000098	0.000033	0.000098	0.000263	0.000362	0.000164	0.000131	-0.000033	-0.000033	-0.000165	-0.000037	0.000127	0.000325	-0.000169	-0.000498	0.000259	0.001345	0.000259
0.000164	-0.000000	0.000098	0.000066	0.000066	0.000164	0.000131	-0.000033	0.000033	0.000263	0.000362	0.000164	0.000098	-0.000033	-0.000033	-0.000132	-0.000037	0.000160	0.000358	-0.000136	-0.000531	0.000193	0.001280	0.000555
0.000263	-0.000000	0.000033	0.000066	0.000033	0.000230	0.000098	-0.000033	0.000033	0.000230	0.000362	0.000164	0.000098	-0.000033	-0.000033	-0.000099	-0.000070	0.000127	0.000358	-0.000070	-0.000564	0.000094	0.001214	0.000753
0.000230	-0.000033	0.000033	0.000066	0.000066	0.000230	0.000066	-0.000099	-0.000000	0.000263	0.000263	0.000098	0.000066	-0.000066	0.000033	-0.000099	-0.000037	0.000127	0.000424	0.000062	-0.000564	-0.000037	0.001181	0.000917
0.000230	-0.000033	-0.000000	0.000066	0.000033	0.000164	0.000098	-0.000066	-0.000000	0.000263	0.000263	0.000197	0.000033	-0.000033	0.000033	-0.000066	-0.000004	0.000127	0.000424	0.000062	-0.000564	-0.000136	0.001082	0.001115
0.000263	-0.000000	-0.000033	0.000131	0.000066	0.000230	0.000131	-0.000099	0.000033	0.000164	0.000263	0.000197	0.000033	-0.000033	0.000033	-0.000033	-0.000037	0.000127	0.000457	0.000226	-0.000597	-0.000268	0.000983	0.001312
0.000263	0.000066	-0.000033	0.000131	0.000098	0.000230	0.000066	-0.000132	-0.000066	0.000131	0.000263	0.000164	0.000033	-0.000000	0.000033	-0.000066	-0.000070	0.000094	0.000424	0.000226	-0.000564	-0.000366	0.000852	0.001411
0.000263	0.000033	-0.000033	0.000098	0.000131	0.000263	0.000164	-0.000165	-0.000033	0.000197	0.000164	0.000131	0.000033	-0.000066	0.000098	-0.000000	-0.000037	0.000094	0.000424	0.000325	-0.000498	-0.000366	0.000654	0.001510
0.000197	0.000066	-0.000066	0.000098	0.000131	0.000230	0.000131	-0.000165	-0.000066	0.000098	0.000131	0.000164	0.000098	-0.000033	0.000033	-0.000000	-0.000103	0.000029	0.000424	0.000391	-0.000465	-0.000531	0.000555	0.001576
0.000263	-0.000000	-0.000033	0.000098	0.000131	0.000230	0.000066	-0.000132	-0.000066	0.000098	0.000131	0.000131	0.000066	0.000033	0.000098	-0.000000	-0.000070	0.000094	0.000391	0.000391	-0.000465	-0.000531	0.000391	0.001642
0.000197	0.000066	-0.000033	0.000098	0.000164	0.000197	0.000066	-0.000165	-0.000066	0.000131	0.000066	0.000131	0.000066	0.000033	0.000131	-0.000000	-0.000070	0.000062	0.000358	0.000457	-0.000399	-0.000663	0.000226	0.001642
0.000197	0.000033	0.000033	0.000164	0.000197	0.000230	0.000098	-0.000132	-0.000033	0.000033	0.000066	0.000098	0.000098	0.000033	0.000164	0.000098	-0.000136	0.000062	0.000325	0.000457	-0.000301	-0.000663	0.000094	0.001576
0.000230	0.000033	-0.000033	0.000098	0.000164	0.000197	0.000098	-0.000132	-0.000033	0.000033	0.000098	0.000098	0.000066	-0.000000	0.000131	0.000066	-0.000070	-0.000037	0.000325	0.000457	-0.000268	-0.000696	-0.000037	0.001609
0.000164	0.000066	-0.000000	0.000098	0.000230	0.000164	0.000033	-0.000132	-0.000033	-0.000033	-0.000000	0.000066	0.000098	-0.000000	0.000197	0.000098	-0.000070	-0.000004	0.000259	0.000424	-0.000169	-0.000663	-0.000169	0.001543
0.000230	0.000066	0.000066	0.000098	0.000197	0.000197	0.000066	-0.000165	-0.000033	-0.000033	-0.000000	0.000098	0.000066	0.000098	0.000197	0.000164	-0.000070	-0.000004	0.000259	0.000490	-0.000037	-0.000630	-0.000301	0.001411
0.000230	0.000131	-0.000000	0.000131	0.000230	0.000164	0.000098	-0.000033	-0.000033	-0.000000	-0.000033	0.000098	0.000131	0.000033	0.000197	0.000164	-0.000070	-0.000004	0.000193	0.000424	0.000029	-0.000663	-0.000399	0.001312
0.000230	0.000098	-0.000000	0.000066	0.000230	0.000164	0.000098	-0.000066	-0.000000	-0.000033	-0.000000	0.000066	0.000131	0.000066	0.000230	0.000197	-0.000103	-0.000004	0.000160	0.000424	0.000094	-0.000564	-0.000531	0.001214
0.000230	0.000131	0.000066	0.000131	0.000230	0.000131	0.000098	-0.000000	-0.000000	-0.000033	-0.000000	0.000066	0.000131	0.000066	0.000164	0.000197	-0.000037	-0.000070	0.000094	0.000358	0.000160	-0.000531	-0.000564	0.001049
0.000197	0.000164	0.000033	0.000098	0.000164	0.000131	0.000098	-0.000033	-0.000033	-0.000066	-0.000033	0.000033	0.000098	0.000098	0.000197	0.000164	-0.000070	-0.000070	0.000062	0.000358	0.000226	-0.000498	-0.000663	0.000950
0.000230	0.000164	0.000098	0.000098	0.000164	0.000098	0.000066	0.000033	-0.000033	-0.000066	-0.000066	-0.000000	0.000131	0.000098	0.000164	0.000197	-0.000070	-0.000070	-0.000004	0.000292	0.000292	-0.000399	-0.000729	0.000819
0.000230	0.000197	0.000098	0.000066	0.000197	0.000098	0.000098	0.000066	0.000033	-0.000066	-0.000066	-0.000000	0.000131	0.000098	0.000197	0.000197	-0.000004	-0.000070	-0.000103	0.000226	0.000358	-0.000301	-0.000794	0.000621
0.000230	0.000197	0.000131	0.000098	0.000131	0.000098	0.000033	0.000098	-0.000033	-0.000066	-0.000066	-0.000000	0.000164	0.000033	0.000164	0.000164	-0.000004	-0.000136	-0.000136	0.000160	0.000391	-0.000235	-0.000761	0.000358
0.000230	0.000197	0.000131	0.000098	0.000098	-0.000000	0.000098	0.000098	0.000066	-0.000099	-0.000066	0.000033	0.000230	0.000066	0.000164	0.000197	-0.000004	-0.000103	-0.000169	0.000094	0.000424	-0.000136	-0.000794	0.000226
0.000197	0.000230	0.000131	0.000131	0.000033	0.000033	0.000066	0.000131	-0.000000	-0.000099	-0.000132	0.000033	0.000197	0.000131	0.000164	0.000164	0.000094	-0.000136	-0.000235	0.000062	0.000457	-0.000037	-0.000761	0.000062
0.000197	0.000197	0.000164	0.000164	0.000098	0.000033	0.000066	0.000197	0.000066	-0.000066	-0.000132	-0.000000	0.000230	0.000131	0.000164	0.000164	0.000062	-0.000136	-0.000235	0.000029	0.000457	0.000094	-0.000696	-0.000070
0.000230	0.000164	0.000164	0.000098	0.000066	0.000033	0.000033	0.000164	0.000066	-0.000066	-0.000099	-0.000000	0.000230	0.000098	0.000164	0.000098	0.000094	-0.000136	-0.000268	-0.000037	0.000490	0.000127	-0.000630	-0.000202
0.000230	0.000197	0.000230	0.000098	0.000033	0.000033	0.000098	0.000131	0.000033	-0.000066	-0.000132	-0.000033	0.000164	0.000098	0.000164	0.000131	0.000094	-0.000103	-0.000301	-0.000136	0.000457	0.000226	-0.000564	-0.000333
0.000164	0.000197	0.000164	0.000131	-0.000033	-0.000000	0.000066	0.000131	0.000066	-0.000000	-0.000132	-0.000033	0.000230	0.000098	0.000164	0.000131	0.000094	-0.000169	-0.000333	-0.000136	0.000457	0.000391	-0.000465	-0.000465
0.000164	0.000197	0.000197	0.000164	0.000033	-0.000000	-0.000000	0.000164	-0.000000	-0.000066	-0.000165	-0.000000	0.000197	0.000164	0.000131	0.000131	0.000094	-0.000103	-0.000301	-0.000169	0.000424	0.000358	-0.000432	-0.000564
0.000164	0.000197	0.000230	0.000098	-0.000066	-0.000000	0.000098	0.000098	0.000033	-0.000099	-0.000165	-0.000033	0.000197	0.000098	0.000098	0.000098	0.000127	-0.000070	-0.000366	-0.000202	0.000391	0.000555	-0.000301	-0.000663
0.000066	0.000164	0.000230	0.000131	-0.000099	-0.000033	0.000033	0.000164	0.000066	-0.000099	-0.000165	-0.000000	0.000197	0.000164	0.000131	0.000164	0.000127	-0.000103	-0.000301	-0.000235	0.000358	0.000555	-0.000268	-0.000794
0.000131	0.000164	0.000263	0.000164	-0.000099	-0.000033	0.000033	0.000164	-0.000000	-0.000066	-0.000099	-0.000033	0.000164	0.000164	0.000131	0.000098	0.000160	-0.000037	-0.000235	-0.000268	0.000259	0.000588	-0.000136	-0.000827
0.000098	0.000131	0.000230	0.000164	-0.000165	-0.000066	0.000098	0.000066	0.000033	-0.000099	-0.000165	-0.000066	0.000164	0.000131	0.000164	0.000066	0.000127	-0.000070	-0.000235	-0.000268	0.000226	0.000621	0.000029	-0.000860
0.000098	0.000197	0.000230	0.000098	-0.000132	-0.000066	0.000098	0.000131	-0.000033	-0.000099	-0.000165	-0.000066	0.000164	0.000098	0.000164	0.000033	0.000127	-0.000037	-0.000235	-0.000235	0.000226	0.000687	0.000094	-0.000827
0.000066	0.000164	0.000263	0.000131	-0.000132	-0.000066	0.000098	0.000066	-0.000033	-0.000099	-0.000165	-0.000066	0.000131	0.000131	0.000131	0.000098	0.000094	-0.000037	-0.000136	-0.000301	0.000094	0.000654	0.000193	-0.000794
0.000098	0.000131	0.000230	0.000131	-0.000132	-0.000099	0.000098	0.000131	-0.000033	-0.000132	-0.000198	-0.000033	0.000098	0.000131	0.000164	0.000066	0.000094	0.000029	-0.000136	-0.000268	0.000094	0.000654	0.000325	-0.000761
0.000033	0.000131	0.000197	0.000098	-0.000198	-0.000132	0.000098	0.000066	-0.000033	-0.000132	-0.000165	-0.000033	0.000131	0.000197	0.000164	-0.000000	0.000029	-0.000004	-0.000070	-0.000235	0.000029	0.000687	0.000358	-0.000761
0.000033	0.000131	0.000131	0.000066	-0.000165	-0.000099	0.000033	0.000066	-0.000033	-0.000132	-0.000165	-0.000033	0.000131	0.000131	0.000164	0.000066	0.000062	-0.000004	-0.000070	-0.000202	-0.000037	0.000654	0.000424	-0.000729
-0.000000	0.000098	0.000164	0.000033	-0.000132	-0.000099	0.000066	0.000098	0.000033	-0.000165	-0.000099	-0.000099	0.000131	0.000098	0.000230	0.000066	0.000029	0.000062	0.000029	-0.000202	-0.000103	0.000555	0.000490	-0.000663
0.000033	0.000098	0.000164	0.000033	-0.000198	-0.000099	-0.000000	0.000066	-0.000066	-0.000165	-0.000132	-0.000099	0.000098	0.000197	0.000230	0.000066	-0.000004	0.000029	0.000029	-0.000103	-0.000136	0.000555	0.000588	-0.000531
-0.000000	0.000066	0.000098	-0.000000	-0.000132	-0.000066	0.000033	0.000066	-0.000033	-0.000165	-0.000132	-0.000066	0.000066	0.000131	0.000230	0.000033	-0.000037	0.000062	0.000029	-0.000103	-0.000169	0.000555	0.000621	-0.000432
-0.000066	0.000066	0.000066	-0.000000	-0.000165	-0.000033	0.000033	0.000033	-0.000033	-0.000198	-0.000132	-0.000033	0.000098	0.000131	0.000197	0.000066	-0.000070	0.000062	0.000127	-0.000037	-0.000235	0.000391	0.000687	-0.000366
-0.000000	0.000033	0.000098	-0.000033	-0.000198	-0.000033	0.000033	0.000033	-0.000066	-0.000099	-0.000132	-0.000000	0.000066	0.000098	0.000164	0.000033	-0.000070	0.000127	0.000160	0.000029	-0.000268	0.000325	0.000687	-0.000235
-0.000066	0.000066	0.000066	-0.000066	-0.000165	-0.000066	0.000033	-0.000000	-0.000033	-0.000132	-0.000099	-0.000033	0.000098	0.000131	0.000197	0.000066	-0.000070	0.000127	0.000193	0.000029	-0.000202	0.000226	0.000687	-0.000136
-0.000000	-0.000000	0.000033	-0.000099	-0.000099	-0.000099	-0.000000	-0.000000	-0.000033	-0.000099	-0.000099	-0.000033	0.000098	0.000098	0.000164	0.000098	-0.000136	0.000094	0.000226	0.000094	-0.000235	0.000226	0.000621	-0.000037
-0.000033	-0.000033	-0.000033	-0.000099	-0.000099	-0.000000	0.000033	-0.000066	-0.000033	-0.000066	-0.000066	-0.000066	0.000033	0.000131	0.000263	0.000098	-0.000103	0.000094	0.000226	0.000127	-0.000268	0.000160	0.000621	0.000062
-0.000033	-0.000000	-0.000033	-0.000099	-0.000066	-0.000066	0.000033	-0.000000	-0.000033	-0.000033	-0.000066	-0.000033	0.000066	0.000098	0.000197	0.000066	-0.000070	0.000127	0.000226	0.000193	-0.000235	0.000062	0.000621	0.000160
-0.000132	-0.000033	-0.000033	-0.000165	-0.000099	-0.000033	-0.000000	-0.000033	0.000033	-0.000033	-0.000033	-0.000000	0.000066	0.000033	0.000197	0.000131	-0.000103	0.000127	0.000226	0.000160	-0.000169	-0.000037	0.000522	0.000259
-0.000099	-0.000066	-0.000099	-0.000099	-0.000066	-0.000033	-0.000000	-0.000066	-0.000000	-0.000000	-0.000066	-0.000033	0.000066	0.000098	0.000197	0.000164	-0.000070	0.000094	0.000259	0.000226	-0.000169	-0.000136	0.000457	0.000391
-0.000099	-0.000033	-0.000132	-0.000132	-0.000000	-0.000000	-0.000033	-0.000099	-0.000033	0.000033	-0.000000	-0.000033	0.000098	0.000066	0.000197	0.000197	-0.000037	0.000127	0.000292	0.000259	-0.000136	-0.000169	0.000391	0.000424
-0.000033	-0.000099	-0.000132	-0.000099	-0.000000	0.000033	-0.000033	-0.000099	-0.000033	0.000098	-0.000000	0.000033	0.000066	0.000098	0.000197	0.000197	-0.000004	0.000094	0.000292	0.000259	-0.000070	-0.000268	0.000292	0.000457
-0.000066	-0.000099	-0.000165	-0.000132	0.000098	0.000098	-0.000066	-0.000099	-0.000033	0.000098	0.000033	-0.000033	0.000098	0.000033	0.000197	0.000197	0.000029	0.000094	0.000259	0.000292	-0.000037	-0.000235	0.000259	0.000490
-0.000165	-0.000066	-0.000231	-0.000099	0.000098	0.000066	-0.000000	-0.000066	0.000033	0.000164	0.000066	-0.000000	0.000066	0.000098	0.000230	0.000230	0.000062	0.000062	0.000292	0.000259	-0.000004	-0.000333	0.000127	0.000522
-0.000066	-0.000099	-0.000231	-0.000066	0.000098	0.000098	-0.000066	-0.000099	0.000066	0.000131	0.000066	-0.000033	0.000033	0.000033	0.000197	0.000230	0.000062	0.000094	0.000259	0.000292	-0.000004	-0.000366	0.000062	0.000621
-0.000132	-0.000099	-0.000231	-0.000066	0.000131	0.000098	-0.000099	-0.000099	0.000066	0.000164	0.000098	0.000033	0.000098	0.000066	0.000197	0.000230	0.000127	0.000127	0.000259	0.000226	0.000062	-0.000333	-0.000004	0.000621
-0.000099	-0.000099	-0.000198	-0.000066	0.000131	0.000131	-0.000066	-0.000099	0.000033	0.000230	0.000131	0.000033	0.000098	0.000066	0.000197	0.000230	0.000160	0.000029	0.000226	0.000259	0.000094	-0.000399	-0.000103	0.000621
-0.000066	-0.000099	-0.000264	-0.000066	0.000131	0.000164	-0.000099	-0.000066	0.000033	0.000230	0.000197	0.000033	0.000098	0.000033	0.000230	0.000263	0.000160	0.000094	0.000127	0.000292	0.000160	-0.000301	-0.000169	0.000588
-0.000033	-0.000066	-0.000165	-0.000033	0.000131	0.000164	-0.000099	-0.000033	0.000098	0.000263	0.000197	0.000066	0.000164	0.000033	0.000164	0.000230	0.000160	0.000062	0.000160	0.000226	0.000094	-0.000301	-0.000235	0.000588
-0.000099	-0.000099	-0.000132	-0.000033	0.000164	0.000197	-0.000000	-0.000000	0.000131	0.000296	0.000263	0.000066	0.000033	-0.000000	0.000131	0.000197	0.000193	0.000094	0.000127	0.000193	0.000127	-0.000268	-0.000301	0.000522
-0.000099	-0.000066	-0.000165	-0.000000	0.000164	0.000197	-0.000066	-0.000000	0.000098	0.000263	0.000230	0.000033	0.000098	0.000033	0.000164	0.000263	0.000226	0.000062	0.000094	0.000160	0.000160	-0.000301	-0.000301	0.000490
-0.000033	-0.000132	-0.000165	-0.000000	0.000098	0.000164	-0.000000	0.000033	0.000098	0.000296	0.000263	0.000066	0.000098	-0.000000	0.000164	0.000263	0.000193	0.000029	0.000094	0.000127	0.000062	-0.000235	-0.000366	0.000391
-0.000033	-0.000066	-0.000132	0.000033	0.000131	0.000197	0.000066	-0.000000	0.000131	0.000263	0.000263	0.000131	0.000098	0.000066	0.000164	0.000197	0.000226	0.000029	0.000062	0.000094	0.000094	-0.000202	-0.000399	0.000358
-0.000033	-0.000099	-0.000099	0.000033	0.000131	0.000197	0.000066	-0.000000	0.000164	0.000263	0.000329	0.000164	0.000131	0.000066	0.000131	0.000230	0.000160	0.000029	0.000029	0.000094	0.000062	-0.000202	-0.000465	0.000325
-0.000033	-0.000132	-0.000033	0.000033	0.000131	0.000197	0.000066	0.000066	0.000197	0.000296	0.000362	0.000131	0.000131	0.000033	0.000131	0.000197	0.000193	0.000029	0.000062	0.000062	0.000094	-0.000169	-0.000432	0.000259
0.000033	-0.000099	-0.000066	0.000066	0.000098	0.000131	0.000098	0.000066	0.000164	0.000263	0.000263	0.000164	0.000164	-0.000000	0.000131	0.000164	0.000160	0.000029	-0.000004	-0.000004	0.000029	-0.000070	-0.000432	0.000226
-0.000000	-0.000066	-0.000033	0.000066	0.000066	0.000098	0.000098	0.000098	0.000098	0.000263	0.000329	0.000197	0.000164	0.000033	0.000197	0.000197	0.000160	0.000029	-0.000037	-0.000004	0.000029	-0.000037	-0.000432	0.000127
0.000033	-0.000099	-0.000066	0.000066	0.000098	0.000131	0.000164	0.000098	0.000197	0.000230	0.000329	0.000230	0.000230	0.000098	0.000131	0.000131	0.000127	0.000062	-0.000037	-0.000037	0.000029	-0.000037	-0.000432	0.000062
0.000066	-0.000099	-0.000033	0.000033	0.000033	0.000098	0.000164	0.000197	0.000164	0.000197	0.000296	0.000263	0.000197	0.000066	0.000098	0.000131	0.000094	0.000029	-0.000037	-0.000070	0.000029	0.000062	-0.000366	-0.000004
0.000033	-0.000033	0.000033	0.000033	0.000066	0.000066	0.000230	0.000197	0.000164	0.000230	0.000263	0.000230	0.000230	0.000098	0.000131	0.000098	0.000029	-0.000004	-0.000070	-0.000103	-0.000037	0.000094	-0.000333	-0.000136
